source_system,table_name,field_name,source_file,ordinal_position,data_type,size_text,full_type,max_length,numeric_precision,numeric_scale,is_nullable,raw_duplicate_row_count,duplicate_full_type_count,duplicate_size_count,duplicate_nullable_count,duplicate_ordinal_count,has_duplicate_rows_in_source,has_within_source_type_conflict,has_within_source_size_conflict,has_within_source_nullable_conflict,has_within_source_ordinal_conflict
eclipse,ssd_cla_substance_misuse,clas_substance_misuse_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_substance_misuse.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_cla_substance_misuse,clas_substance_misuse_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_substance_misuse.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cla_substance_misuse,clas_substance_misused,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_substance_misuse.sql,4,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cla_visits,clav_cla_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_visits.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cla_visits,clav_cla_visit_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_visits.sql,4,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_cla_visits,clav_cla_visit_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_visits.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cla_visits,clav_cla_visit_seen,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_visits.sql,5,char,1.0,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cla_visits,clav_cla_visit_seen_alone,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_visits.sql,6,char,1.0,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cla_visits,clav_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cla_visits.sql,3,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_contacts,cont_contact_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_contacts.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_contacts,cont_contact_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_contacts.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_contacts,cont_contact_outcome_json,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_contacts.sql,6,varchar,4000.0,varchar(4000),4000.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_contacts,cont_contact_source_code,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_contacts.sql,4,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_contacts,cont_contact_source_desc,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_contacts.sql,5,varchar,255.0,varchar(255),255.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_contacts,cont_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_contacts.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_cp_plan_end_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,6,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_cp_plan_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_cp_plan_initial_category,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,8,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_cp_plan_latest_category,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,9,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_cp_plan_ola,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,7,char,1.0,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_cp_plan_start_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,5,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_icpc_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,3,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,4,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_plans,cppl_referral_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_plans.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_plan_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,3,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_review_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,5,timestamp,,timestamp,,,,true,1,1,0,1,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_review_due,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,4,timestamp,,timestamp,,,,true,1,1,0,1,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_review_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_review_meeting_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,6,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_review_outcome_continue_cp,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,7,char,1.0,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_review_participation,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,9,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_cp_review_quorate,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,8,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_reviews,cppr_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_reviews.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_visits,cppv_cp_plan_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_visits.sql,3,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_visits,cppv_cp_visit_bedroom,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_visits.sql,7,char,1.0,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_visits,cppv_cp_visit_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_visits.sql,4,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_cp_visits,cppv_cp_visit_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_visits.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_visits,cppv_cp_visit_seen,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_visits.sql,5,char,1.0,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_visits,cppv_cp_visit_seen_alone,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_visits.sql,6,char,1.0,char(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_cp_visits,cppv_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_cp_visits.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_department,dept_team_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_department.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_department,dept_team_name,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_department.sql,2,varchar,255.0,varchar(255),255.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_department,dept_team_parent_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_department.sql,3,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_department,dept_team_parent_name,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_department.sql,4,varchar,255.0,varchar(255),255.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_disability,disa_disability_code,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_disability.sql,3,varchar,48.0,varchar(48),48.0,,,false,2,1,1,1,1,True,False,False,False,False
eclipse,ssd_disability,disa_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_disability.sql,2,varchar,48.0,varchar(48),48.0,,,false,2,1,1,1,1,True,False,False,False,False
eclipse,ssd_disability,disa_table_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_disability.sql,1,varchar,48.0,varchar(48),48.0,,,,2,1,1,0,1,True,False,False,False,False
eclipse,ssd_early_help_episodes,earl_episode_end_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,4,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_early_help_episodes,earl_episode_end_reason,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,6,text,,text,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_early_help_episodes,earl_episode_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_early_help_episodes,earl_episode_organisation,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,7,text,,text,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_early_help_episodes,earl_episode_reason,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,5,text,,text,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_early_help_episodes,earl_episode_start_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_early_help_episodes,earl_episode_worker_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,8,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_early_help_episodes,earl_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_early_help_episodes.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_active_plans,ehcp_active_ehcp_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_active_plans.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_active_plans,ehcp_active_ehcp_last_review_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_active_plans.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_ehcp_active_plans,ehcp_ehcp_request_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_active_plans.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_assessment,ehca_ehcp_assessment_exceptions,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_assessment.sql,5,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_assessment,ehca_ehcp_assessment_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_assessment.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_assessment,ehca_ehcp_assessment_outcome,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_assessment.sql,4,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_assessment,ehca_ehcp_assessment_outcome_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_assessment.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_ehcp_assessment,ehca_ehcp_request_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_assessment.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_named_plan,ehcn_ehcp_asmt_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_named_plan.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_named_plan,ehcn_named_plan_ceased_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_named_plan.sql,4,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_ehcp_named_plan,ehcn_named_plan_ceased_reason,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_named_plan.sql,5,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_named_plan,ehcn_named_plan_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_named_plan.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_named_plan,ehcn_named_plan_start_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_named_plan.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_ehcp_requests,ehcr_ehcp_req_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_requests.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_ehcp_requests,ehcr_ehcp_req_outcome,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_requests.sql,5,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_requests,ehcr_ehcp_req_outcome_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_requests.sql,4,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_ehcp_requests,ehcr_ehcp_request_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_requests.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_ehcp_requests,ehcr_send_table_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_ehcp_requests.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_family,fami_family_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_family.sql,2,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_family,fami_person_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_family.sql,3,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_family,fami_table_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_family.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_immigration_status,immi_immigration_status,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_immigration_status.sql,5,varchar,100.0,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_immigration_status,immi_immigration_status_end_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_immigration_status.sql,4,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
eclipse,ssd_immigration_status,immi_immigration_status_id,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_immigration_status.sql,1,varchar,48.0,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
eclipse,ssd_immigration_status,immi_immigration_status_start_date,/workspaces/ssd-data-model/deployment_extracts/eclipse/live/ssd_deployment_individual_files/ssd_immigration_status.sql,3,timestamp,,timestamp,,,,,1,1,0,0,1,False,False,False,False,False
